num_cds;cds_locustag;id_type;cds_product;id_genome;genome_name;id_annotation;fragmen_start;fragment_end;num_fragment;1;9;16;2;5;17;3;8;18;4;11;13;7;12;14;6;10;15
482;O208_02028;1;NADH dehydrogenase ;0;LLHV30-3_1_Scaffold18-Contig1;7;153141;153795;0;139.7522961;184.1919151;158.457772;163.2319287;182.25147;205.6476507;98.22345914;225.3542482;283.9284181;201.99649;265.4005503;243.8236115;108.9581453;166;164.6462386;205.5636264;198.1507645;207.1302544
483;O208_02029;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;7;153809;154169;0;66.19845605;91.48198448;75.29553706;64.99049012;77.43326704;97.59549525;45.60374889;104.8523238;145.0672518;80.93018982;103.2113251;93.87209043;49.67209567;61;66.29560935;62.70087448;67.18125234;83.53401206
484;O208_02030;1;Anthranilate synthase. aminase component ;0;LLHV30-3_1_Scaffold18-Contig1;7;154626;155997;0;63.52377096;82.88636178;64.61930419;84.63877783;86.87634839;132.4510293;38.00312407;32.08168117;89.98824179;176.9936672;61.78637149;86.55738208;56.08139833;61;61.19594709;39.68409777;67.85985085;49.43849693
485;O208_02031;1;Anthranilate synthase. amidotransferase component ;0;LLHV30-3_1_Scaffold18-Contig1;7;156120;156717;0;20.0601382;19.64713761;22.47627972;24.93821132;28.32924404;50.19196899;6.43129792;12.51968046;21.72129974;53.29549086;23.16988931;29.86839241;17.62558233;33;20.39864903;19.84204888;23.07234929;10.22865454
486;O208_02032;1;Anthranilate phosphoribosyltransferase ;0;LLHV30-3_1_Scaffold18-Contig1;7;156706;157714;0;48.81300295;44.82003266;43.26683846;42.31938891;51.93694741;86.44172436;12.86259584;17.99704066;65.93965993;150.6749062;45.63766076;71.31840636;35.25116467;53;50.2680994;31.74727822;44.10890305;28.12879998
487;O208_02033;1;Indole-3-glycerol phosphate synthase ;0;LLHV30-3_1_Scaffold18-Contig1;7;157760;158555;0;24.07216584;34.38249081;34.27632657;34.76235518;31.16216844;84.35039232;9.939278603;9.389760342;28.70314609;113.828641;32.99953932;61.5654619;22.43255933;36;44.43991396;15.07995715;29.85833437;26.42402422
488;O208_02034;1;Phosphoribosylanthranilate isomerase ;0;LLHV30-3_1_Scaffold18-Contig1;7;158544;159600;0;40.78894767;52.18770927;39.33348951;47.60931253;43.4381742;104.5666021;13.44725929;16.4320806;38.01227455;155.9386584;49.14825005;92.04341334;35.25116467;64;47.35400668;27.77886844;37.32291797;32.39073937
489;O208_02035;1;Acetyltransferase;0;LLHV30-3_1_Scaffold18-Contig1;7;159592;160159;0;39.45160512;43.59208656;38.20967552;34.76235518;39.66094166;87.13883505;12.86259584;7.824800285;31.0304282;126.9880214;44.23342504;67.05149316;24.83604783;50;42.9828676;19.84204888;35.96572095;25.57163634
490;O208_02036;1;Tryptophan synthase beta chain ;0;LLHV30-3_1_Scaffold18-Contig1;7;160257;161394;0;134.4029259;133.2321519;130.3624224;118.6454296;148.2563771;316.4882489;40.34177786;39.12400142;115.5883451;446.7609666;130.5939216;221.2699274;106.5546568;136;134.7767882;87.30501509;134.3625047;82.68162418
491;O208_02037;1;Tryptophan synthase alpha chain ;0;LLHV30-3_1_Scaffold18-Contig1;7;161390;162152;0;74.8911826;67.53703552;64.61930419;51.3878294;73.65603451;142.9076895;16.95523997;23.47440085;66.71542063;211.2080564;90.57320366;135.3221044;62.490701;77;85.23721202;46.03355341;60.39526726;51.99566057
492;O208_02038;1;Beta-glucoside bgl operon antiterminator. BglG family;0;LLHV30-3_1_Scaffold18-Contig1;7;162328;163168;0;156.4690779;27.62878726;37.64776853;108.8212858;359.7813993;27.18731653;103.4854302;62.59840228;94.64280602;40.1361104;139.0193358;53.64119453;44.86511867;254;23.31274175;183.3405317;35.28712244;75.01013328
493;O208_02039;1;PTS system. beta-glucoside-specific IIB component  / PTS system. beta-glucoside-specific IIC component  / PTS system. beta-glucoside-specific IIA component ;0;LLHV30-3_1_Scaffold18-Contig1;7;163268;165179;0;106.9874037;50.95976317;83.16223496;138.2937173;89.70927279;44.61508354;76.00624814;32.8641612;98.52160954;66.45487131;113.0409751;44.4978091;48.87093283;52;40.79729806;129.3701587;128.9337166;64.78147874
494;O208_02040;1;Beta-glucosidase ;0;LLHV30-3_1_Scaffold18-Contig1;7;165226;166663;0;111.6681026;57.71346672;36.52395454;81.61596433;44.38248233;34.15842334;30.9871627;13.30216048;26.37586397;32.89845115;39.31860004;40.84045493;31.2453505;41;36.42615898;71.43137598;47.50189559;28.12879998
495;O208_02041;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;409;1888;0;24.07216584;19.03316456;16.2953028;21.91539783;27.38493591;22.30754177;5.846634473;17.21456063;18.61825692;32.89845115;18.95718216;31.08751047;10.41511683;24;18.94160267;19.84204888;22.39375078;26.42402422
496;O208_02042;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;2189;3137;0;6.686712732;6.139730502;6.180976923;3.778516867;4.721540673;6.971106804;2.338653789;3.912400142;3.878803525;11.18547339;3.510589289;8.533826402;4.005814167;4;7.285231796;3.968409777;4.071591051;7.671490903
497;O208_02043;1;Exonuclease sbcC;0;LLHV30-3_1_Scaffold18-Contig1;8;3286;6556;0;40.12027639;43.59208656;42.14302447;39.29657542;53.82556368;49.49485831;18.12456687;29.73424108;58.95781358;59.87518108;50.55248576;51.81251744;43.262793;41;53.18219211;38.09673386;51.57348665;50.29088481
498;O208_02044;1;Poly(glycerol-phosphate) alpha- glucosyltransferase ;0;LLHV30-3_1_Scaffold18-Contig1;8;6595;8116;0;18.05412438;23.33097591;24.72390769;15.11406747;19.83047083;20.91332041;4.677307578;6.259840228;21.72129974;18.42313264;24.57412502;26.21103824;10.41511683;20;16.02750995;15.07995715;12.21477315;14.49059393
499;O208_02045;1;Poly(glycerol-phosphate) alpha- glucosyltransferase ;0;LLHV30-3_1_Scaffold18-Contig1;8;8139;9765;0;32.76489239;42.36414046;29.21916364;27.96102482;27.38493591;22.30754177;6.43129792;10.17224037;28.70314609;34.87235821;34.40377503;31.08751047;14.420931;19;21.12717221;11.90522933;16.2863642;13.63820605
500;O208_02046;1;Transcriptional regulator. GntR family;0;LLHV30-3_1_Scaffold18-Contig1;8;9980;10601;0;454.0277945;469.0754103;377.0395923;364.249026;282.3481323;588.3614142;102.9007667;145.5412853;283.1526573;450.7087807;298.4000896;463.2648618;197.086057;316;354.7907885;210.3257182;341.3350498;261.6830786
501;O208_02047;1;Glycine betaine ABC transport system. ATP- binding protein OpuAA ;0;LLHV30-3_1_Scaffold18-Contig1;8;10811;12038;0;7868.923543;9533.773523;11326.92116;8624.086898;9528.069079;6751.516939;3127.364779;5212.09947;10188.8411;7726.530236;12977.94648;6485.098507;6554.31314;7483;10174.55473;8016.187749;10107.72478;11582.24649
502;O208_02048;1;Glycine betaine ABC transport system. permease protein OpuAB / Glycine betaine ABC transport system. glycine betaine-binding protein OpuAC;0;LLHV30-3_1_Scaffold18-Contig1;8;12034;13756;0;9854.877225;10872.84875;13017.1374;9796.18283;10386.44517;8168.045842;2856.08094;3773.118697;8972.448315;9127.346286;12875.43728;8457.021965;6459.775925;7926;9227.474593;6389.139741;7630.840228;7240.182637
503;O208_02049;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;13947;14118;0;1402.20366;2438.086982;2184.694389;1905.883908;2829.147172;2122.004911;752.4618566;2615.048255;4745.328233;1715.983212;3408.7822;2417.511108;2751.994333;3932;4299.743806;2384.220594;3459.495196;3533.147755
504;O208_02050;1;transcription regulator;0;LLHV30-3_1_Scaffold18-Contig1;8;14165;14732;0;417.2508745;244.361274;298.9345203;556.9533862;591.1368923;545.8376627;316.8875884;338.8138523;397.9652417;793.5106416;508.3333291;754.6340776;902.9105132;1276;666.5987094;1733.401391;1214.69133;1431.159247
505;O208_02051;1;Co-activator of prophage gene expression IbrA;0;LLHV30-3_1_Scaffold18-Contig1;8;15006;16326;0;2.674685093;3.683838301;1.685720979;4.534220241;3.777232539;4.879774763;2.923317236;0.782480028;2.327282115;1.315938046;1.404235716;8.533826402;0.801162833;2;1.457046359;2.381045866;5.428788068;2.557163634
506;O208_02052;1;Co-activator of prophage gene expression IbrB;0;LLHV30-3_1_Scaffold18-Contig1;8;16307;16850;0;1.337342546;2.455892201;2.809534965;0;0.944308135;1.394221361;2.338653789;0.782480028;2.327282115;0.657969023;2.808471431;3.047795144;1.602325667;0;4.371139078;0.793681955;0.678598508;0
507;O208_02053;1;transcription regulator;0;LLHV30-3_1_Scaffold18-Contig1;8;16930;17233;0;4.012027639;1.841919151;0;0.755703373;0.944308135;1.394221361;1.169326895;0.782480028;0;1.315938046;1.404235716;2.438236115;0;1;1.457046359;0;1.357197017;1.704775756
508;O208_02054;1;cation transporter;0;LLHV30-3_1_Scaffold18-Contig1;8;17527;18472;0;789.7007737;829.4775908;777.6792783;770.0617376;1164.33193;867.902797;399.3251345;902.9819529;1077.531619;879.0466146;1030.709015;900.9282445;926.9453982;912;1206.434385;1246.08067;1315.123909;1436.273575
509;O208_02055;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;18525;18957;0;446.0037392;451.8841649;488.2971769;426.2167026;590.1925842;450.3334995;133.8879294;427.2340956;644.6571459;370.4365599;596.8001791;465.0935389;588.0535197;680;784.6194645;670.6612523;769.5307086;853.240266
510;O208_02056;1;Pantothenate kinase ;0;LLHV30-3_1_Scaffold18-Contig1;8;19026;19947;0;119.6921579;95.77979583;102.2670727;89.92870144;60.43572062;82.95617096;28.64850892;25.03936091;59.73357429;93.43160125;61.08425363;105.453712;29.64302483;60;39.3402517;45.23987146;32.57272841;39.2098424
511;O208_02057;1;Ribosomal RNA small subunit methyltransferase C ;0;LLHV30-3_1_Scaffold18-Contig1;8;20149;20737;0;305.5827719;354.26245;369.7348014;243.3364863;299.3456787;311.6084741;92.96148811;147.8887254;268.4132039;254.6340119;294.8895003;311.4846637;182.665126;278;242.5982188;233.3424949;254.4744407;272.764121
512;O208_02058;1;Pyrimidine-nucleoside phosphorylase ;0;LLHV30-3_1_Scaffold18-Contig1;8;20767;22060;0;2117.681922;2725.42637;2626.353285;1899.082578;1983.991391;2478.228469;669.4396471;1199.541884;2221.778659;1886.397189;2192.011952;2175.516174;1246.609369;1560;1983.040095;1334.179367;1687.674491;1760.180968
513;O208_02059;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;22061;22250;0;93.61397825;120.9526909;114.6290266;67.25760024;83.09911585;84.35039232;21.0478841;41.47144151;101.6246524;69.08674741;87.76473223;107.2823891;63.29186383;96;97.62210607;52.38300906;79.39602549;85.23878782
514;O208_02060;1;Deoxyribose-phosphate aldolase ;0;LLHV30-3_1_Scaffold18-Contig1;8;22262;22925;0;467.40122;588.1861821;542.8021552;357.4476957;397.5537247;512.3763501;110.5013915;248.046169;379.3469848;403.9929801;475.3337897;505.9339939;286.0151315;384;427.6431065;300.8054611;352.8712244;372.4935028
515;O208_02061;1;Cytidine deaminase ;0;LLHV30-3_1_Scaffold18-Contig1;8;22911;23304;0;651.9544914;722.6462801;801.841279;487.4286759;538.2556368;711.7500046;152.5971597;305.1672111;571.7356396;567.1692977;648.0547828;732.0803935;433.4290928;531;611.9594709;403.1904333;540.8430113;548.9377935
516;O208_02062;1;Nucleoside-binding protein;0;LLHV30-3_1_Scaffold18-Contig1;8;23562;24615;0;3789.360105;4365.96236;3920.986997;3395.375257;2364.547569;3967.953993;1240.071172;2177.641919;2886.605584;1443.584036;2621.005963;3221.519467;2265.688493;4442;4148.210985;3085.835443;6727.625613;4601.189766
517;O208_02063;1;Transcriptional regulator in cluster with beta- lactamase. GntR family;0;LLHV30-3_1_Scaffold18-Contig1;8;24806;25514;0;1510.528406;1261.714618;1218.776268;1288.474252;1881.061804;1128.622192;570.6315245;1076.692519;1798.213314;1356.732125;1671.040502;1300.189408;969.4070284;1477;1437.376233;1383.387648;1525.489447;1482.30252
518;O208_02064;1;TcsBorf2;0;LLHV30-3_1_Scaffold18-Contig1;8;25521;25752;0;50.81901676;40.52222131;56.1906993;39.29657542;18.88616269;54.37463307;15.78591308;28.95176105;48.87292442;38.16220333;48.44613219;46.32648618;25.63721067;43;40.79729806;36.50936995;35.96572095;40.06223027
519;O208_02065;1;TcsBorf2;0;LLHV30-3_1_Scaffold18-Contig1;8;25790;25961;0;75.55985387;49.73181707;70.23837412;49.87642265;36.82801725;73.89373212;22.80187444;38.3415214;68.26694204;52.63752183;67.40331435;58.51766676;36.0523275;44;46.6254835;57.93878274;52.93068366;64.78147874
520;O208_02066;1;Phosphate regulon sensor protein PhoR (SphS) ;0;LLHV30-3_1_Scaffold18-Contig1;8;26060;27596;0;1213.638361;1503.62;1575.025301;1049.671986;1246.486738;1736.502705;356.0600394;798.1296291;1453.775561;1613.340044;1503.936451;1436.730631;1075.160522;1856;1814.751241;1176.236658;1798.286048;1512.136096
521;O208_02067;1;Phosphate regulon transcriptional regulatory protein PhoB (SphR);0;LLHV30-3_1_Scaffold18-Contig1;8;27603;28314;0;794.3814726;1054.8057;986.7086797;878.8830233;1083.12143;1164.174836;291.7470602;726.9239465;1273.799078;1056.698251;1137.43093;807.6657131;764.309343;1055;1148.881054;807.1745486;1106.794167;987.9175508
522;O208_02068;1;Signal recognition particle associated protein;0;LLHV30-3_1_Scaffold18-Contig1;8;28498;28834;0;106.9874037;116.6548795;130.9243294;92.95151494;131.2588307;126.8741438;28.64850892;58.68600214;128.0005163;114.48661;110.2325037;130.4456322;72.90581784;156;90.33687428;117.4649294;115.3617464;153.4298181
523;O208_02069;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;29153;29273;0;34261.3787;38450.67624;34475.24165;66988.56984;71446.35347;50780.3304;25803.53658;89616.65518;127795.7155;44887.30471;74753.08409;62047.6231;132706.214;103205;131295.9045;137704.6129;173434.171;182026.579
524;O208_02070;1;Phage integrase: site-specific recombinase;0;LLHV30-3_1_Scaffold18-Contig1;8;29538;30618;0;123.7041855;87.79814618;131.4862364;114.8669128;168.086848;67.619736;53.78903715;73.55312268;160.5824659;103.9591056;168.5082859;76.80443762;75.30930634;103;94.70801335;119.0522933;148.6130734;139.791612
525;O208_02071;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;30741;31233;0;1142.759206;1605.539526;1766.073679;1294.519879;1288.036296;999.6567156;414.5263841;863.0754714;1913.025899;969.1883707;1851.484791;1115.493023;828.4023697;1277;1120.46865;939.7194352;1140.045494;1120.037672
526;O208_02072;1;ORF3;0;LLHV30-3_1_Scaffold18-Contig1;8;31293;31731;0;290.2033326;384.3471294;409.6301979;340.0665181;456.1008291;308.8200314;140.9038908;246.481209;567.0810754;305.9555957;483.759204;332.2096707;287.6174572;463;373.7323912;353.9821521;469.5901679;481.5991512
527;O208_02073;1;putative repressor protein - phage associated;0;LLHV30-3_1_Scaffold18-Contig1;8;31727;32246;0;117.6861441;166.3866966;175.3149818;170.033259;217.190871;135.9365827;59.63567162;164.320806;356.0741636;166.4661628;237.3158359;135.9316634;114.5662852;171;177.7596558;157.1490272;271.4394034;184.1157817
528;O208_02074;1;cro-like repressor;0;LLHV30-3_1_Scaffold18-Contig1;8;32417;32651;0;71.54782623;215.5045406;215.2103783;117.8897263;359.7813993;52.28330103;54.3737006;345.8561726;626.8146497;50.00564574;439.525779;60.95590287;59.28604967;83;88.15130474;61.11351056;74.64583593;89.50072721
529;O208_02075;1;Phage antirepressor protein;0;LLHV30-3_1_Scaffold18-Contig1;8;32664;33378;0;252.7577413;533.5425806;613.0405294;384.6530171;1032.128791;145.6961322;128.041295;782.4800285;1497.218161;183.5733574;1289.088387;179.8199135;144.20931;207;272.4676692;168.2605745;235.4736824;258.2735271
530;O208_02076;1;Phage protein;0;LLHV30-3_1_Scaffold18-Contig1;8;33390;33681;0;97.62600589;184.1919151;178.6864238;126.2024634;385.277719;52.28330103;58.46634473;235.5264886;505.7959797;62.50705718;434.610954;70.70884733;47.26860717;72;100.5361988;54.76405492;91.61079865;106.5484848
531;O208_02077;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;33682;33853;0;44.80097531;95.77979583;115.7528406;82.37166771;193.5831676;28.58153789;21.0478841;143.1938452;272.2920075;30.92454408;211.3374752;36.57354172;30.44418767;61;62.65299345;24.60414062;50.21628963;46.8813333
532;O208_02078;1;orf11;0;LLHV30-3_1_Scaffold18-Contig1;8;33852;34023;0;29.42153602;61.39730502;60.12404825;35.51805855;107.6511274;12.54799225;11.69326895;76.68304279;148.1702947;18.42313264;100.4028537;27.43015629;20.83023367;33;32.0550199;12.69891129;30.53693288;30.68596361
533;O208_02079;1;some similarities to phage related proteins;0;LLHV30-3_1_Scaffold18-Contig1;8;34126;34864;0;177.8665587;345.0528542;325.9060559;297.7471291;842.3228561;117.811705;125.7026412;744.9209871;1373.872209;149.3589682;964.7099366;147.513285;132.1918675;229;292.8663182;170.6416204;264.6534183;282.9927756
534;O208_02080;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;34865;35909;0;125.0415281;305.1446059;284.8868454;244.0921896;631.7421421;92.01860981;94.71547846;554.7783402;1045.72543;115.144579;719.6708043;123.7404828;131.3907047;192;203.2579671;111.1154738;212.4013332;225.0303998
535;O208_02081;1;Phage replication initiation protein;0;LLHV30-3_1_Scaffold18-Contig1;8;36171;37086;0;44.13230403;103.1474724;106.7623287;77.08174409;227.5782605;38.34108742;28.06384547;172.9280863;307.9769999;48.6897077;242.9327788;45.10736813;50.4732585;62;85.9657352;63.49455643;126.2193226;99.72938175
536;O208_02082;1;unknown;0;LLHV30-3_1_Scaffold18-Contig1;8;37078;37321;0;14.04209674;14.7353532;20.79055874;19.64828771;38.71663352;8.365328164;9.939278603;28.95176105;52.75172794;12.50141144;36.51012861;10.36250349;18.42674517;19;26.22683447;16.66732106;19.67935675;27.2764121
537;O208_02083;1;Orf17;0;LLHV30-3_1_Scaffold18-Contig1;8;37333;37744;0;46.13831785;135.074071;119.1242825;99.7528453;273.8493591;50.88907967;50.28105646;255.0884893;402.6198059;61.19111913;275.9323181;51.81251744;48.87093283;89;117.2922319;68.25664816;128.9337166;121.0390787
538;O208_02084;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;8;38066;38342;0;24.07216584;57.71346672;61.24786224;57.43345638;101.0409704;29.27864858;29.81783581;115.8070442;169.8915944;29.60860603;137.6151001;28.64927435;33.648839;37;58.28185437;39.68409777;57.00227471;52.84804845
539;O208_02085;1;unknown;0;LLHV30-3_1_Scaffold18-Contig1;8;38353;38605;0;6.686712732;20.26111066;17.98102378;17.38117759;26.44062777;5.576885443;8.769951709;28.16928103;34.13347102;4.60578316;27.38259645;7.924267374;5.608139833;15;16.75603313;10.31786542;16.2863642;20.45730908
540;O208_02086;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;9;7;172;0;22.73482329;58.94141282;55.06688531;46.09790578;97.26373787;22.30754177;23.38653789;95.46256348;108.6064987;23.68688482;88.46685008;20.11544795;20.02907083;26;37.15468216;32.54096017;67.85985085;51.14327269
541;O208_00338;1;RepC;0;LLHV30-3_1_Scaffold18-Contig1;10;278;509;0;87.59593679;93.93787668;97.77181678;79.34885421;98.20804601;119.903037;28.64850892;60.25096219;107.830738;101.9851986;94.7859108;135.3221044;114.5662852;149;158.8180532;185.7215776;201.543757;210.5398059
542;O208_00339;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;10;517;1144;0;234.0349456;335.8432585;355.1252196;226.711012;264.4062777;373.6513247;104.0700936;183.1003267;266.0859218;317.7990381;323.6763325;415.7192576;413.400022;629;608.316855;606.3730139;693.5276757;694.6961207
543;O208_00340;1;replication initiator protein;0;LLHV30-3_1_Scaffold18-Contig1;10;1136;1337;0;69.54181242;97.00774193;110.6956776;63.47908337;84.98773212;101.0810487;28.06384547;82.94288302;125.6732342;100.0112915;110.2325037;115.8162155;133.7941932;200;217.0999075;228.5804031;255.1530392;228.4399513
544;O208_02287;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;12;163;1600;0;419.9255596;632.3922417;765.8792314;510.8554805;752.6135833;598.8180744;168.9677363;325.5116919;691.2027882;598.7518108;712.6496257;587.6149037;439.0372327;750;657.8564312;586.530965;785.1384743;646.1100116
545;O208_00666;1;membrane protein;0;LLHV30-3_1_Scaffold18-Contig1;13;567;1095;0;98.29467716;146.739559;177.5626098;106.5541757;134.0917551;183.3401089;43.84975854;78.24800285;135.7581234;171.071946;144.6362787;182.2581496;169.8465207;269;221.4710466;354.7758341;337.2634587;378.4602179
546;O208_00667;1;RepB;0;LLHV30-3_1_Scaffold18-Contig1;13;1108;2266;0;327.6489239;428.553189;500.6591308;380.8745002;502.3719277;609.9718453;188.8462935;335.6839322;576.3902039;636.2560452;539.9286327;678.439199;757.9000404;1077;1100.070001;1427.833838;1395.877132;1744.837987
547;O208_02550;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;14;107;470;0;28.75286475;17.80521846;22.47627972;27.20532144;14.16462202;29.97575926;8.769951709;12.51968046;22.49706045;23.68688482;18.2550643;35.9639827;19.227908;37;29.14092719;29.36623235;36.64431946;35.80029088
548;O208_02551;1;Alpha/beta hydrolase fold ;0;LLHV30-3_1_Scaffold18-Contig1;14;629;1433;0;1009.024951;927.0993058;1008.061145;822.2052703;800.7732982;1075.64178;301.6863388;461.6632168;719.9059343;881.6784907;997.0073581;1130.122439;672.1756172;1030;944.894564;940.5131171;1052.506287;884.7786175
549;O208_02552;1;6-phospho-beta-glucosidase ;0;LLHV30-3_1_Scaffold18-Contig1;14;1684;3046;0;20.72880947;19.03316456;14.60958182;21.91539783;11.33169762;13.94221361;4.092644131;4.694880171;10.86064987;14.4753185;16.14871073;18.89632989;7.2104655;12;5.828185437;7.143137598;10.17897763;14.49059393
550;O208_02553;1;PTS system. cellobiose-specific IIC component ;0;LLHV30-3_1_Scaffold18-Contig1;14;3130;4549;0;41.45761894;40.52222131;32.0286986;51.3878294;45.32679046;29.97575926;14.61658618;24.25688088;31.80618891;28.95063701;43.53130718;27.43015629;15.22209383;14;15.29898677;23.01677671;16.96496271;20.45730908
551;O208_02554;1;Phosphosugar-binding transcriptional regulator. RpiR family;0;LLHV30-3_1_Scaffold18-Contig1;14;4963;5719;0;171.1798459;190.3316456;161.267307;151.8963781;177.5299293;194.4938798;56.71235438;99.37496362;132.6550806;200.022583;150.2532216;224.3177226;110.560471;127;213.4572916;144.4501159;195.4363704;179.8538423
552;O208_02555;1;Leucyl-tRNA synthetase ;0;LLHV30-3_1_Scaffold18-Contig1;14;5984;8474;0;4498.820326;4334.035761;4566.056225;3847.285874;3753.624835;4359.730195;1473.351887;1804.398946;3445.153291;4682.107567;4276.599872;4207.785975;4112.368824;4752;5388.88596;6399.457606;6270.928817;5758.732505
553;O208_02556;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;14;8544;9216;0;708.7915496;733.697795;994.5753776;900.7984212;1090.675896;826.0761562;393.4785;812.2142696;1459.205886;876.4147385;1307.343451;726.5943623;1113.616338;1482;1618.778505;1584.189183;1897.36143;1847.97692
554;O208_02557;1;Ribose-phosphate pyrophosphokinase ;0;LLHV30-3_1_Scaffold18-Contig1;14;9288;10263;0;4157.797977;4452.53256;4572.237202;4714.833347;4595.003383;4607.901597;1589.11525;4347.459038;6590.087189;4037.297925;5272.905112;4343.717639;4982.431661;5743;7276.489518;7505.850252;8843.495763;9215.165351
555;O208_02558;1;Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1);0;LLHV30-3_1_Scaffold18-Contig1;14;10439;11819;0;1297.22227;1353.810576;1548.615673;1061.76324;1187.939633;1394.221361;382.3698945;465.575617;971.2524027;1236.323794;1343.151462;1460.503433;755.4965519;1200;1106.62671;922.2584322;1152.260267;1061.222908
556;O208_02559;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;14;11880;12432;0;454.0277945;457.4099224;392.7729881;408.835525;508.0377765;464.2757131;141.4885542;219.876888;406.4986094;432.9436171;456.3766076;500.4479626;298.8337368;316;419.6293515;363.5063356;407.1591051;384.4269331
557;O208_02560;1;Hydrolase (HAD superfamily);0;LLHV30-3_1_Scaffold18-Contig1;14;12441;13251;0;646.6051212;762.5545283;795.6603021;634.7908337;689.3449383;762.6390843;181.8303321;399.0648145;843.2518864;629.6763549;870.6261437;774.7495255;492.7151425;826;717.595332;575.4194177;669.0981294;704.0723874
558;O208_02561;1;D-serine/D-alanine/glycine transporter;0;LLHV30-3_1_Scaffold18-Contig1;14;13627;14968;0;72.21649751;84.11430788;81.47651398;52.14353277;30.21786031;47.40352626;11.69326895;14.86712054;38.78803525;29.60860603;44.23342504;40.2308959;13.61976817;35;21.85569539;34.92200604;33.92992542;22.16208483
559;O208_02562;1;Integral membrane protein;0;LLHV30-3_1_Scaffold18-Contig1;14;15017;15779;0;50.15034549;37.45235606;39.8953965;46.85360916;17.94185456;58.55729715;18.12456687;23.47440085;25.60010327;52.63752183;40.0207179;60.95590287;28.841862;39;42.9828676;56.35141883;53.60928217;37.50506664
560;O208_02563;1;Transporter;0;LLHV30-3_1_Scaffold18-Contig1;14;15775;16894;0;87.59593679;66.30908942;67.42883916;71.79182048;49.104023;102.47527;41.51110476;23.47440085;44.99412089;107.2489507;54.76519291;86.55738208;58.48488683;73;64.11003981;94.44815269;84.82481356;77.56729691
561;O208_02564;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;14;16984;17395;0;1045.1332;863.2461086;1039.527937;1044.382062;701.6209441;1094.463768;310.4562905;316.1219315;644.6571459;1039.591056;913.455333;1178.277603;648.941895;709;554.4061397;638.1202921;772.9237012;523.3661572
562;O208_02565;1;Lipoteichoic acid synthase LtaS Type IIb;0;LLHV30-3_1_Scaffold18-Contig1;14;17485;19654;0;3428.277618;2787.437648;2610.619889;2840.688981;2035.928338;3822.25786;955.3400728;805.9544293;1736.152458;3339.192791;2278.372449;3920.683673;1847.481494;2851;2392.470122;2206.435836;2926.795367;1830.076774
563;O208_02566;1;Chromosome partition protein smc;0;LLHV30-3_1_Scaffold18-Contig1;14;19894;23419;0;1913.737184;1618.43296;1914.979032;1836.359198;1530.723486;1919.842814;685.2255602;658.848184;1465.411972;2122.608068;1614.871073;1943.883743;1194.533785;1667;1548.84028;1396.08656;1535.668425;1194.195417
564;O208_02567;1;Ribonuclease III ;0;LLHV30-3_1_Scaffold18-Contig1;14;23408;24104;0;474.756604;462.9356798;529.8782944;593.2271482;559.9747239;533.2896705;206.3861969;302.819771;673.360292;495.4506743;664.2034935;529.706796;522.3581673;610;587.918206;477.0028552;590.3807024;538.709139
565;O208_02568;1;Ornithine carbamoyltransferase ;0;LLHV30-3_1_Scaffold18-Contig1;14;24275;25052;0;277.4985784;4.297811351;3.371441958;40.80798217;280.459516;7.668217484;11.1086055;73.55312268;232.7282115;1816.652472;54.06307505;10.36250349;22.43255933;124;118.7492783;29.36623235;53.60928217;52.84804845
566;O208_02569;1;Ornithine carbamoyltransferase ;0;LLHV30-3_1_Scaffold18-Contig1;14;24931;25276;0;52.82503058;0;0;7.557033735;44.38248233;1.394221361;0.584663447;13.30216048;55.07901006;313.8512239;10.53176787;1.828677086;8.011628334;26;32.78354308;7.936819554;5.428788068;12.78581817
567;O208_02570;1;Acetylglutamate kinase ;0;LLHV30-3_1_Scaffold18-Contig1;14;25303;26155;0;247.4083711;3.069865251;3.933348951;33.25094843;265.3505858;6.273996123;8.769951709;67.29328245;239.7100579;1621.235672;56.16942863;10.97206252;48.06977;130;139.1479273;28.57255039;65.14545682;67.33864237
